run_name,best_epoch,train_R2Score,train_R2Score_step,train_MeanSquaredError,train_MeanSquaredError_step,train_MeanAbsoluteError,train_MeanAbsoluteError_step,train_PearsonCorrCoef,train_PearsonCorrCoef_step,train_MeanAbsolutePercentageError,train_MeanAbsolutePercentageError_step,train_loss,train_loss_step,lr-AdamW,val_R2Score,val_MeanSquaredError,val_MeanAbsoluteError,val_PearsonCorrCoef,val_MeanAbsolutePercentageError,val_loss,train_R2Score_epoch,train_MeanSquaredError_epoch,train_MeanAbsoluteError_epoch,train_PearsonCorrCoef_epoch,train_MeanAbsolutePercentageError_epoch,train_loss_epoch,train_gate_0
mp_base_BASELINE_EXP-GCN-mp_base-2layer_fold,133,0.7826234102249146,0.7826234102249146,1384.4964599609375,1384.4964599609375,30.056440353393555,30.056440353393555,0.8893241882324219,0.8893241882324219,0.5928357839584351,0.5928357839584351,1384.4964599609375,1384.4964599609375,7.35930007067509e-05,0.6550292372703552,1893.5697021484375,32.70519256591797,0.8163549900054932,17450.66796875,1893.5697021484375,0.7739822268486023,1210.9862060546875,27.046005249023438,0.8964664936065674,35487.73046875,1210.9862060546875,0.0
mp_base_BASELINE_EXP-GCN-mp_base-2layer_fold,104,0.8048242926597595,0.8048242926597595,1528.784423828125,1528.784423828125,32.474613189697266,32.474613189697266,0.927169919013977,0.927169919013977,1.3730067014694214,1.3730067014694214,1528.784423828125,1528.784423828125,0.0005824390100315213,0.6120023727416992,1916.0955810546875,33.33649826049805,0.798972487449646,56397.72265625,1916.0955810546875,0.7662402391433716,1293.735595703125,28.072237014770508,0.8912182450294495,23597.888671875,1293.735595703125,0.0
mp_base_BASELINE_EXP-GCN-mp_base-2layer_fold,102,0.7766628265380859,0.7766628265380859,1399.9351806640625,1399.9351806640625,30.882221221923828,30.882221221923828,0.9015420079231262,0.9015420079231262,1.0257288217544556,1.0257288217544556,1399.9351806640625,1399.9351806640625,0.0006220887298695743,0.6695860624313354,1826.042236328125,33.5754280090332,0.8256908655166626,0.7668112516403198,1826.042236328125,0.7632949352264404,1289.471435546875,28.01620101928711,0.8891522884368896,50105.1171875,1289.471435546875,0.0
mp_base_BASELINE_EXP-GCN-mp_base-2layer_fold,100,0.8522527813911438,0.8522527813911438,927.6408081054688,927.6408081054688,21.908287048339844,21.908287048339844,0.9268462657928467,0.9268462657928467,0.44820958375930786,0.44820958375930786,927.6408081054688,927.6408081054688,0.000660735706333071,0.622247040271759,2081.38330078125,34.7586555480957,0.799703061580658,35304.2734375,2081.38330078125,0.7657935619354248,1300.716796875,27.880413055419922,0.8893567323684692,31110.50390625,1300.716796875,0.0
mp_base_BASELINE_EXP-GCN-mp_base-2layer_fold,116,0.6977750062942505,0.6977750062942505,1321.984130859375,1321.984130859375,26.240819931030273,26.240819931030273,0.8479270339012146,0.8479270339012146,0.8030108213424683,0.8030108213424683,1321.984130859375,1321.984130859375,0.00034010078525170684,0.6579376459121704,1891.7396240234375,33.30536651611328,0.8188238143920898,103472.6640625,1891.7396240234375,0.7594797015190125,1296.4560546875,27.9959716796875,0.8833491206169128,34035.421875,1296.4560546875,0.0
esolv_base_BASELINE_EXP-GIN-esolv_base-2layer_fold,65,0.8551017642021179,0.8551017642021179,0.33718159794807434,0.33718159794807434,0.4708900451660156,0.4708900451660156,0.9365473985671997,0.9365473985671997,0.26694509387016296,0.26694509387016296,0.33718159794807434,0.33718159794807434,0.0034897862933576107,0.7784895300865173,0.5493413805961609,0.5106655359268188,0.8929497003555298,0.3301261365413666,0.5493413805961609,0.826747715473175,0.4728564918041229,0.5121914148330688,0.9265753626823425,0.35426807403564453,0.4728564918041229,0.0
esolv_base_BASELINE_EXP-GIN-esolv_base-2layer_fold,143,0.9049543738365173,0.9049543738365173,0.2254083901643753,0.2254083901643753,0.33395376801490784,0.33395376801490784,0.9576219320297241,0.9576219320297241,0.13301293551921844,0.13301293551921844,0.2254083901643753,0.2254083901643753,0.0018306637648493052,0.8916062116622925,0.281528502702713,0.37147170305252075,0.9456648826599121,0.2659202516078949,0.281528502702713,0.8869088292121887,0.32195916771888733,0.42499953508377075,0.9562206268310547,0.26533636450767517,0.32195916771888733,0.0
esolv_base_BASELINE_EXP-GIN-esolv_base-2layer_fold,147,0.8616724014282227,0.8616724014282227,0.5525628924369812,0.5525628924369812,0.4091610610485077,0.4091610610485077,0.9415068030357361,0.9415068030357361,0.20493674278259277,0.20493674278259277,0.5525628924369812,0.5525628924369812,0.001350371865555644,0.8418360352516174,0.5193102359771729,0.469978004693985,0.9193249344825745,0.4047657549381256,0.5193102359771729,0.9090085029602051,0.2574763596057892,0.37653428316116333,0.9632641673088074,0.23010291159152985,0.2574763596057892,0.0
esolv_base_BASELINE_EXP-GIN-esolv_base-2layer_fold,74,0.8827792406082153,0.8827792406082153,0.3508397340774536,0.3508397340774536,0.4395792782306671,0.4395792782306671,0.9403275847434998,0.9403275847434998,0.47695791721343994,0.47695791721343994,0.3508397340774536,0.3508397340774536,0.001174884382635355,0.8104502558708191,0.4639940857887268,0.4901091158390045,0.9014216065406799,0.30737584829330444,0.4639940857887268,0.8614476323127747,0.3903970718383789,0.4739045798778534,0.9412407279014587,0.35987409949302673,0.3903970718383789,0.0
esolv_base_BASELINE_EXP-GIN-esolv_base-2layer_fold,77,0.9038700461387634,0.9038700461387634,0.23454132676124573,0.23454132676124573,0.3715020716190338,0.3715020716190338,0.9513155221939087,0.9513155221939087,0.16514597833156586,0.16514597833156586,0.23454132676124573,0.23454132676124573,0.0005622703465633094,0.8385944962501526,0.415047287940979,0.47752270102500916,0.9182693362236023,0.35424402356147766,0.415047287940979,0.8458740711212158,0.40996965765953064,0.4699245095252991,0.9388248920440674,0.3855742812156677,0.40996965765953064,0.0
