entry_id,smiles,cation_family,anion_family,value
LhLLk,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,pyridinium,sulfonates,1.31433
LhmfV,C=CC[N+](C)(C)CC.O=S(=O)([O-])C(F)(F)F,ammonium,sulfonates,1.2575
LjCXe,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.437
LjNSd,CCCC[NH+](CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.2407000000000001
LlZYR,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])CCCCCCCCC(=O)O,ammonium,carboxylates,0.9257000000000001
LlcSN,CC[NH+](C(C)C)C(C)C.O=C[O-],ammonium,carboxylates,1.014
LmPwS,CCC[n+]1ccccc1.N#C[N-]C#N,pyridinium,amides,1.0900999999999998
Lmbsn,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2349
LmfLv,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.23772
LoZrZ,CC[n+]1ccn(C)c1.c1c[n-]nn1,imidazolium,cyclic amides,1.1324999999999998
LqqbX,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3718
Lqsyp,CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.2442
LryvR,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2909000000000002
LspHb,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,1.557
LtEeX,CCn1cc[n+](C)c1.CCCCCCOS(=O)(=O)[O-],imidazolium,sulfates,1.1304
LwJQo,CCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.2181
LwswL,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,pyrrolidinium,sulfonates,1.252
Lyzzg,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.2992000000000001
MAjmM,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.N#C[N-]C#N,imidazolium,amides,1.31
MCOGl,CCOCCOCC[n+]1ccn(CC(C)(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3207
MDmPY,CCC=C[n+]1ccn(C)c1C.O=[N+]([O-])c1cn[n-]c1,imidazolium,cyclic amides,1.1807999999999998
MFnEa,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.372
MHhbw,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,imidazolium,organic phosphates,1.1579000000000002
MKKph,CC[NH3+].CCCC(=O)[O-],ammonium,carboxylates,0.962
MLWBs,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3682999999999998
MMrfE,C[N+]1=C(O)CCC1.CCC(=O)[O-],amidium,carboxylates,1.02786
MNbFM,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C,phosphonium,organic phosphates,0.8875
MPBUN,CC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.109
MPiQZ,CCCCCCCCn1cc[n+](C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.1159000000000001
MPkzQ,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4377
MSEhB,C[N+](C)(C)CCO.CC(O)C(=O)[O-],ammonium,carboxylates,1.1402999999999999
MTGZz,CCCCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,imidazolium,bistriflamides,1.3572
MTGsY,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.50535
MULkz,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.5181
MVfHI,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,imidazolium,carboxylates,1.301
MVftF,CCCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3174000000000001
MXpjC,C[N+](C)(C)CCO.CCCCCC(=O)[O-],ammonium,carboxylates,1.0157
MYxsT,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.292
MZgeo,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.384
MZyic,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.538
Mcwae,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.101
MeHqi,CCCCCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.259
MeSQT,CCC[N+]1(C)CCOCC1.N#C[N-]C#N,morpholinium,amides,1.1637
MgWpW,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.2784
Mjawm,CCCCCCCCn1cc[n+](C)c1.[Cl-],imidazolium,inorganics,1.0119
MknaG,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4367999999999999
MmUbI,CCCCCCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.162
MmfcA,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.51837
MnWmR,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2872999999999999
MnhpY,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3673
MpHAR,CCCCCC[n+]1ccn(C)c1.[Br-],imidazolium,inorganics,1.22382
MpPUP,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.536
MqXik,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3224
MrXSd,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.298
MscbA,N#CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.534
MsiuE,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.23681
MtCUZ,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.291
MtNmd,CCC[n+]1cn(C)cn1.O=[N+]([O-])[O-],triazolium,inorganics,1.2367000000000001
MtaOz,CCCCCC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.0568
MwvMb,CCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.402
NBaWs,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.2843
NCyWy,CCCC[n+]1ccn(C)c1C.O=S(=O)([O-])O,imidazolium,sulfates,1.2106
NDuNm,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.434
NEdWi,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3684
NHLXY,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,imidazolium,carboxylates,1.221
NHOJz,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,pyrrolidinium,methanides,1.00687
NHzcI,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.5191
NJpKM,CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.454
NMdFz,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.5189000000000001
NNUjt,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,piperidinium,bistriflamides,1.4114
NOHdo,CCCCCCCCn1cc[n+](C)c1.COP(=O)([O-])OC,imidazolium,organic phosphates,1.0820999999999998
NOKCa,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.20845
NPSzp,C[n+]1ccn(CCCc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.455
NQHHq,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3667
NSJtC,CCCC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.0528
NUiuu,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.04723
NVwGG,CC1CCC(C(C)C)C(OCn2cc[n+](C)c2)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3326300000000002
NXMSf,CCCCCC[N+]1(C)CCOCC1.O=S(=O)(F)[N-]S(=O)(=O)F,morpholinium,bistriflamides,1.2974
NXzRB,Cn1cc[n+](Cc2ccccc2)c1.N#C[N-]C#N,imidazolium,amides,1.1581
NYgae,Cc1n(S(=O)(=O)O)cc[n+]1S(=O)(=O)O.O=C([O-])C(F)(F)F,imidazolium,carboxylates,1.59
NYrAo,CC[n+]1ccccc1.N#C[N-]C#N,pyridinium,amides,1.1185
NZOMr,CCCCCC[N+]1(CC)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.322
NbfBd,CCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,phosphonium,cyclic amides,1.0784
NbmlX,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.0587
NdgXQ,c1cc[n+](CC2CCCCC2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.4233
NiFZt,CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4185
NjnQf,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.213
NjwjA,CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.403
NlUCk,CCCC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.0683
NoKVg,C[n+]1ccn(CCc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.47
NpHHf,CCC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.0783
NpyZA,CCCC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.0520999999999998
NsPPX,C[N+](C)(C)CCO.O=C([O-])C1CCCCC1,ammonium,carboxylates,1.0677999999999999
NtCFA,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],ammonium,carboxylates,0.8445
NvZzQ,CCCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.0495
NvaWq,CC[N+]1(C)CCOCC1.CCO[PH](=O)[O-],morpholinium,organic phosphates,1.1616
Nwllu,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.0197
NxSfn,CC[n+]1cccc(C)c1.CCOS(=O)(=O)[O-],pyridinium,sulfates,1.2222
Nzdwy,CC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.118
Nzncu,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.367
OBVGi,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.5195
OCMhb,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,1.5517999999999998
OFFai,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.436
OFLar,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,morpholinium,phosphates,1.6757
OIQIo,CC[n+]1ccn(C)c1.O=C([O-])C1CCCN1,imidazolium,carboxylates,1.1551
OIaSs,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.2788
OIxOl,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3531
OKZRr,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,pyridinium,sulfonates,1.27977
OLkWL,CC[n+]1cccc(C)c1.CCOS(=O)(=O)[O-],pyridinium,sulfates,1.2196099999999999
ONiWE,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,phosphonium,sulfonates,1.173
OOECl,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,phosphonium,amides,0.8997999999999999
OOhYb,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.289
OOxvk,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.51874
OQrJF,COCCOCC[n+]1ccn(C)c1.[Cl-],imidazolium,inorganics,1.14
OQtUD,CC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.0974000000000002
OSdRH,CCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.3540999999999999
OUJgm,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.515
OUWxh,C[N+](C)(C)CCO.NC(CO)C(=O)[O-],ammonium,carboxylates,1.2126
OWwml,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CC(=O)[O-],phosphonium,carboxylates,0.8913
OXbRZ,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.51825
OXqpg,CCn1cc[n+](C)c1.NCCC(=O)[O-],imidazolium,carboxylates,1.1469
OXwNM,CC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.099
OYQbW,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,phosphonium,phosphates,1.1817
OYbwc,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.2977
OYkUx,CC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.1222999999999999
OZgfI,CCCC[S+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cyclic sulfonium,bistriflamides,1.456
Oadki,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.0596199999999998
Oatuo,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,1.241
OcNKa,CCCCCCCCn1cc[n+](C)c1.N#C[S-],imidazolium,inorganics,1.0355
OcULk,COCCn1cc[n+](C)c1.CCC(=O)[O-],imidazolium,carboxylates,1.1094000000000002
OchDY,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.18881
OcjIV,CCn1cc[n+](C)c1.Nc1ncnc2nc[n-]c12,imidazolium,cyclic amides,1.23312
OdeFa,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3660999999999999
OeBFf,C[NH+](C)C.O=P([O-])(O)O,ammonium,organic phosphates,1.35361
OelBM,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4343
OguHa,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,pyrrolidinium,amides,1.0134
OjckP,CCCCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triazolium,bistriflamides,1.4
OkDRo,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2368
OkJiY,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,piperidinium,bistriflamides,1.3822
Okkvt,CCCCCCCn1cc[n+](CCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.2252
OlQMX,C[N+]1(C)CCN(c2ccccc2)CC1.[I-],piperazinium,inorganics,1.0067000000000002
OlQQc,C=CC[NH+](C)C.O=S(=O)([O-])C(F)(F)F,ammonium,sulfonates,1.303
OmUZz,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,phosphonium,amides,0.8997999999999999
OnSSw,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.383
OnlaQ,CCCC[n+]1ccccc1.N#C[N-]C#N,pyridinium,amides,1.0688
OoNZC,CCCC[N+](C)(C)CC.CCOS(=O)(=O)[O-],ammonium,sulfates,1.2081
OpXYU,Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1.[Br-],imidazolium,inorganics,1.34
OqEyP,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.2076000000000002
OqMiA,C[n+]1ccn(CCCc2ccccc2)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.407
OsKzO,CCCCCCCCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.2875
OvGyv,Cc1ccc[n+](C)c1.COS(=O)(=O)[O-],pyridinium,sulfates,1.3025
OvmAD,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4892999999999998
OyDYG,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.32059
OyqaS,CCCC[NH3+].O=[N+]([O-])[O-],ammonium,inorganics,1.1059
OzrfI,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.2375999999999998
PAAoA,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CCCCCCCCC=CCCCCCCCC(=O)[O-],ammonium,carboxylates,0.8875
PDhkk,CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.3918
PDlkw,C[N+]1(CC(O)CO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.61
PGOCM,CCCCCCCCn1cc[n+](C)c1.[Br-],imidazolium,inorganics,1.1705999999999999
PGbRF,CCCCn1cc[n+](C)c1.CCC(=O)[O-],imidazolium,carboxylates,1.03491
PJEAD,CCCCCC[n+]1ccn(C)c1.[Cl-],imidazolium,inorganics,1.0409000000000002
PKBGp,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.505
PKeHw,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,pyrrolidinium,amides,1.01343
PLSmf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.065
PLutA,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.436
PNXZN,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.436
PQkXp,CCOC(=O)C[n+]1ccn(C)c1.[Cl-],imidazolium,inorganics,1.178
PRKzF,Cn1cc[n+](C(C)(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,bistriflamides,1.5252000000000001
PRarC,CCCCCC[n+]1ccn(C)c1.[Br-],imidazolium,inorganics,1.2221
PRhub,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.438
PRkOJ,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,pyrrolidinium,bistriflamides,1.3060999999999998
PSIUe,CCCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,pyridinium,phosphates,1.25
PSeXu,CCCCCC[n+]1ccn(C)c1.[Br-],imidazolium,inorganics,1.2237
PStxD,C=Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.N#C[N-]C#N,imidazolium,amides,1.31
PTADg,CCCCC[n+]1ccn(C)c1.CC(O)C(N)C(=O)[O-],imidazolium,carboxylates,1.1010799999999998
PTfYI,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.5185
PTkju,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.456
PUZsS,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,pyrrolidinium,sulfonates,1.2524000000000002
PVDnG,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.475
PVSql,CC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.0999
PWpYE,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.23624
PZknz,CC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.117
PZplv,CC[N+](CC)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.3855
PbjxJ,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.491
PcQjW,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],ammonium,inorganics,0.888
PeKAc,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.39453
PemLg,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.0475999999999999
PlcYy,CCCCn1cc[n+](CCC#N)c1.N#C[N-]C#N,imidazolium,amides,1.12
PmRlJ,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.4547
PqOMx,CC[n+]1ccsc1.O=S(=O)([O-])C(F)(F)F,thiazolium,sulfonates,1.509
PqrOj,[NH3+]CCO.CC(O)C(=O)[O-],ammonium,carboxylates,1.2018
PsniV,CCCCCCCCCC[N+](C)(C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.18
PstiE,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.371
PsucB,CCCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3177999999999999
PuvNW,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.47
PuwOg,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,phosphonium,organic phosphates,0.996
PwHAh,CCCCn1cc[n+](CC)c1.CCOP(=O)([O-])OCC,imidazolium,organic phosphates,1.08321
PzkxB,CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.3831
QDneM,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4379000000000002
QERWs,CCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.44794
QEUEC,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3672
QHBIi,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.2383
QHboV,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,bistriflamides,1.5927
QHlFH,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.44807
QICZM,CCCCCC[n+]1ccn(C)c1.CCC(=O)[O-],imidazolium,carboxylates,1.00735
QIlhI,CCCCn1cc[n+](C)c1.Cc1c[n-]c(=O)[nH]c1=O,imidazolium,amides,1.16371
QJTjB,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,pyrrolidinium,bistriflamides,1.3387
