entry_id,smiles,cation_family,anion_family,value
hKNcf,C[N+]1=C(O)CCC1.CCC(=O)[O-],amidium,carboxylates,0.4473131088235682
hSPuL,CCCCCC[n+]1cc(C)cc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.0170333392987803
hcQhX,CCCn1cc[n+](C)c1.O=P([O-])(O)O,imidazolium,organic phosphates,1.791690649020118
hcaDI,Cc1cccc[nH+]1.O=C([O-])C(F)(F)F,pyridinium,carboxylates,1.4043204672217309
heWKa,C[n+]1ccccc1.COS(=O)(=O)[O-],pyridinium,sulfates,2.065206128054312
hfJsM,CCCCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.8325089127062364
hfcOS,CCCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.5612206789339438
hgpOz,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],ammonium,carboxylates,1.3996737214810382
hmiBh,CCCCCC[n+]1cc(CC)cc(CC)c1CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.3138672203691533
iSsbC,CC(C)[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.3242824552976926
iVfal,CCCC[P+](CC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,2.214843848047698
iZleN,CC[N+]1(C)CCOCC1.CCO[PH](=O)[O-],morpholinium,organic phosphates,2.2095150145426308
iiAPc,CCCCCCCC[P+](CC)(CC)CC.Cc1n[n-]cc1Br,phosphonium,cyclic amides,2.447158031342219
iloHA,CCC[NH3+].CC(=O)[O-],ammonium,carboxylates,2.7972675408307164
imYHI,CC[N+]1(C)CCCC1.CC(=O)CCC(=O)[O-],pyrrolidinium,carboxylates,2.1427022457376155
imcbf,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,pyridinium,sulfonates,2.103803720955957
imuhK,CCCCCCCCCCn1cc[n+](C)c1.N#C[S-],imidazolium,inorganics,2.8055008581584
inbVS,CCCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.6201360549737576
irLBR,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.864511081058392
ixJbO,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.N#C[N-]C#N,phosphonium,amides,2.342422680822206
jIvpn,C=Cc1ccc(Cn2cc[n+](C)c2C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.785329835010767
jQvwB,CCCCCCCCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,2.4785664955938436
jTCdW,CCCCCCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.0770043267933502
jYRPk,CCCC[N+]1(C)CCOCC1.CC(=O)NC(C)C(=O)[O-],morpholinium,carboxylates,4.060697840353612
jbGks,CCCC[P+](CC)(CC)CC.Cc1ncc([N+](=O)[O-])[n-]1,phosphonium,cyclic amides,2.5921767573958667
jcneG,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCC(=O)[O-],phosphonium,carboxylates,2.399673721481038
jdanh,CC[N+](C)(C)CCO.CCOS(=O)(=O)[O-],ammonium,sulfates,3.208710019906401
jecxe,CCCCCCCC[P+](CC)(CC)CC.Brc1ccc2cn[n-]c2c1,phosphonium,cyclic amides,2.9984177605263875
jenWt,C[N+]1(CC(O)CO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,3.1760912590556813
jhWrt,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.CCCCCCCCC=CCCCCCCCC(=O)[O-],ammonium,carboxylates,3.2105860249051563
jpKCS,CCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.9731278535996983
jrVbV,CCCC[P+](CCCC)(CCCC)CCCN.CC(C)CC(N)C(=O)[O-],phosphonium,carboxylates,3.089198366805149
jvuha,CCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.645422269349092
kAfsR,CCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.285557309007774
kAgYc,CCCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,phosphonium,cyclic amides,2.5118833609788744
kArgl,CCCCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.7745169657285498
kGSiF,CCCCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,2.4099331233312946
kKjof,CCCC[n+]1ccn(C)c1.CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],imidazolium,sulfonates,3.5928426831311
kLRrb,CCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.1271047983648077
kRzYH,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])C1CCCO1,phosphonium,carboxylates,2.611723308007342
kXGvj,CC[n+]1ccn(C)c1.O=S(=O)([O-])O,imidazolium,sulfates,3.211761093707362
kZklM,CCCCCCCC[P+](CCCC)(CCCC)CCCC.O=C(C=C([O-])c1ccccc1)c1ccccc1,phosphonium,carboanions,2.444044795918076
kZuHY,COCCOCCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.9561684304753633
kacjx,CC[n+]1ccn(C)c1.c1nc[n-]n1,imidazolium,cyclic amides,1.9414329598608149
kdWMc,CCC[N+](C)(C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.0530784434834195
kkvbI,CCCC[P+](CCCC)(CCCC)CCCN.CC(N)C(=O)[O-],phosphonium,carboxylates,2.830588668685144
kycTx,CCCC[P+](CCCC)(CCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.N#C[N-]C#N,phosphonium,amides,3.053462604925455
lBECh,CCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.074816440645175
lEHeC,CCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,phosphonium,cyclic amides,2.3483048630481607
lGuAJ,CC[N+]1(C)CCCC1.CCOP(=O)([O-])OCC,pyrrolidinium,organic phosphates,2.4871383754771865
lIusV,OCC[NH2+]c1ccccc1.CCCC(=O)[O-],ammonium,carboxylates,1.380211241711606
lQzcC,CCCC[N+]1(C)CCOCC1.CCCCO[PH](=O)[O-],morpholinium,organic phosphates,2.3384564936046046
lTMdl,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,3.153814864344529
lVPLD,CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.002166061756508
ldmQV,CCCC[P+](CCCC)(CCCC)CCCC.NC(CO)C(=O)[O-],phosphonium,carboxylates,3.0580462303952816
lfXcB,COCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,2.089905111439398
lgnWN,C[n+]1ccn(CCCC#N)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,2.7641761323903307
lhzhy,C=C[n+]1ccn(CCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.0569048513364727
ljYlW,CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],ammonium,sulfonates,3.8260748027008264
lpVAo,CCCC[S+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cyclic sulfonium,bistriflamides,2.020361282647708
lxGDq,CC[N+](CC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,guanidinium,bistriflamides,1.8129133566428557
mEgET,CCCCCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.3654879848909
mLvnc,CCCCn1cc[n+](C)c1C.CC(O)C(N)C(=O)[O-],imidazolium,carboxylates,2.785329835010767
mMsAR,CCCC[N+]1(C)CCOCC1.CC(=O)NC(C(=O)[O-])C(C)C,morpholinium,carboxylates,4.0
mZmIo,CCCC[N+](C)(CCCC)CCCC.NCCCCC(N)C(=O)[O-],ammonium,carboxylates,3.4138025167693513
mhkAV,CC[NH+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.6879725641929568
mifKp,CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],quinlolinium,inorganics,3.3780343224573315
mkqmj,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.5327543789924976
mlJER,Cn1cc[n+](C)c1.COP(C)(=O)[O-],imidazolium,organic phosphates,2.5634810853944106
mnDcq,CC[N+]1(C)CCCC1.COP(=O)([O-])OC,pyrrolidinium,organic phosphates,2.2278867046136734
mszvt,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.325515663363148
mvrCn,COCC[N+]1(C)CCCC1.O=S1(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C1(F)F,pyrrolidinium,bistriflamides,2.357934847000454
nARnR,N#CCCC[n+]1ccccc1.N#C[N-]C#N,pyridinium,amides,2.1818435879447726
nBhNe,CCCCCCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triazolium,bistriflamides,2.2380461031287955
nYcqi,CC[NH3+].O=C([O-])CO,ammonium,carboxylates,3.0791812460476247
ndYMo,CCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.863322860120456
neQGF,CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,phosphonium,bistriflamides,2.342422680822206
nmJlQ,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,ammonium,bistriflamides,2.2895889525425965
nnGvY,Cc1ccc[n+](C)c1.COS(=O)(=O)[O-],pyridinium,sulfates,2.109240968588203
npNrV,CCCCCC[N+]1(C)CCCC1.CCCCCCO[PH](=O)[O-],pyrrolidinium,organic phosphates,2.5352941200427703
nqFqB,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,phosphonium,organic phosphates,2.500785172917456
nuVCU,CCCC[N+](CCO)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,3.030194785356751
nyefJ,CCCCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,3.04766419460156
oFinH,CCCC[P+](CCCC)(CCCC)CCCC.CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC,phosphonium,organic phosphates,3.09968064110925
oRMpw,C[n+]1ccn(CCCc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.292256071356476
oXZIn,CCCCCCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.301897717195208
oaifh,COCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.7442929831226763
ogOwS,CCCC[N+](C)(C)CC.CCOS(=O)(=O)[O-],ammonium,sulfates,2.5224442335063197
opnSD,CCCC[N+]1(C)CCCC1.CCCCO[PH](=O)[O-],pyrrolidinium,organic phosphates,2.506505032404872
oqdVr,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,2.1760912590556813
ouDdO,CCCCCC[n+]1ccn(C)c1.c1c[n-]nn1,imidazolium,cyclic amides,2.622214022966295
ovaPh,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.7315887651867388
oxTXd,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,phosphonium,sulfonates,3.624488362513449
pDlLC,CCCCCCn1cc[n+](C)c1.COP(C)(=O)[O-],imidazolium,organic phosphates,2.963787827345555
pHRjA,CCCCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,imidazolium,bistriflamides,1.5171958979499742
pIGYY,C[n+]1ccn(CCCS(=O)(=O)O)c1.CC(=O)[O-],imidazolium,carboxylates,2.5998830720736876
pJLBJ,CCCC[P+](CCCC)(CCCC)CCOCC.O=C([O-])C(F)(F)F,phosphonium,carboxylates,2.315970345456918
pPxnd,CCCC[n+]1ccc(C)cc1.N#C[C-](C#N)C#N,pyridinium,methanides,1.564666064252089
pUaam,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],ammonium,inorganics,3.378579576115775
pUpzi,CC[NH+]1CCNCC1.CCC(=O)[O-],piperazinium,carboxylates,2.386498965550653
pXgGD,CCCCn1cc[n+](CCC#N)c1.CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)[O-],imidazolium,sulfonates,4.079181246047625
poNRE,CCc1cccc[n+]1C.COS(=O)(=O)[O-],pyridinium,sulfates,3.6588695922019623
puKmj,CCCC[P+](CCCC)(CCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.N#C[N-]C#N,phosphonium,amides,3.022840610876528
puYRp,CCCC[n+]1ccn(C)c1.[Br-],imidazolium,inorganics,3.161667412437736
pxOih,CCn1cc[n+](C)c1.O=C([O-])CO,imidazolium,carboxylates,2.4913616938342726
pzktl,CCCCC[n+]1ccn(C)c1C.O=S(=O)([O-])O,imidazolium,sulfates,2.6655809910179533
pztJM,CCCCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.257678574869185
qEPaP,CCCC[n+]1ccn(CC)c1.[Br-],imidazolium,inorganics,1.480868923687168
qEqcC,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,morpholinium,methanides,3.0507663112330423
qKccx,CCCCCCCC[P+](CC)(CC)CC.Brc1ccc2[n-]ncc2c1,phosphonium,cyclic amides,2.9990598918201976
qUvfc,CCCCCCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.41161970596323
qYOCn,CCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.0569048513364727
qYcio,CCCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.0791812460476247
qZXqE,CCC[n+]1cn(C)cn1.Cc1ccc(S(=O)(=O)[O-])cc1,triazolium,sulfonates,3.727866449467489
qbLDr,CCCC[n+]1ccn(C)c1C.N#C[S-],imidazolium,inorganics,2.3384564936046046
qgPOq,CCCC[P+](CC)(CCCC)CCCC.CCCCCCCCCCC(=O)[O-],phosphonium,carboxylates,2.428134794028789
qmILK,CCCCCC[N+](CCCCCC)=C(N(C)C)N(C)C.N#C[C-](C#N)C#N,guanidinium,methanides,2.093421685162235
qoShb,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],imidazolium,sulfonates,3.067888806685399
qrGdv,CCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.9020028913507296
rAvXO,CCCCCCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.7589118923979736
rCpFm,CCCOCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.7007037171450194
rMWmh,COCCn1cc[n+](C)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,2.669967369908504
rSoJm,CCCCCCCC[P+](CCCC)(CCCC)CCCC.O=C1C=C([O-])c2ccccc21,phosphonium,carboanions,3.026328938722349
rUdFU,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CC(=O)[O-],phosphonium,carboxylates,2.292256071356476
rWOom,CCCCCCCC[P+](CCCC)(CCCC)CCCC.CC1(C)CC(=O)C=C([O-])C1,phosphonium,carboanions,2.8639173769578603
rXMVt,CCCCCCCCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.2022157758011316
rXtCR,CCCCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,3.167317334748176
rdiFT,CCCCCCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.191730393362856
rfcMS,CCCCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.8920946026904804
rgstD,CCCCCC[n+]1ccn(C)c1.CC(O)C(=O)[O-],imidazolium,carboxylates,2.886490725172482
rkEdc,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,2.0453229787866576
rnAQD,CCCC[N+](C)(CCCC)CCCC.NC(CO)C(=O)[O-],ammonium,carboxylates,4.008600171761918
rnmHr,C[N+](C)(C)CCO.CCC(=O)[O-],ammonium,carboxylates,3.4652340949880145
rxSBW,c1c[nH+]c[nH]1.CCCCCCCC(=O)[O-],imidazolium,carboxylates,1.8530895298518657
rzFZf,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.7678976160180906
sGZOs,CC[N+](C)(C)CCO.CCCCS(=O)(=O)[O-],ammonium,sulfonates,3.1316186643491255
sIHsv,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCCCCCC(=O)[O-],phosphonium,carboxylates,2.6020599913279625
sILQD,CCOCCn1cc[n+](C)c1.CC(O)C(=O)[O-],imidazolium,carboxylates,1.869818207979328
sRKIB,CC[N+]1(C)CCOCC1.CCC(C)C(NC(C)=O)C(=O)[O-],morpholinium,carboxylates,3.6241789257480224
sanQj,CCCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.184691430817599
scXCx,CCCCCCCCCCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.530199698203082
sdgdQ,C[NH3+].O=C[O-],ammonium,carboxylates,1.230448921378274
siaUJ,CCCCCC[n+]1cc(C)cc(C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.3729120029701067
spryA,Cn1cc[n+](C)c1.CO[PH](=O)[O-],imidazolium,organic phosphates,1.941511432634403
syMtL,CCCCCCCC[P+](CC)(CC)CC.Clc1n[n-]c2ccccc12,phosphonium,cyclic amides,2.9319586884789306
tJLLb,CCCC[P+](CCCC)(CCCC)CCOCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,2.1903316981702914
tKoeS,CCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],phosphonium,inorganics,3.669316880566112
tSLrZ,CCCC[n+]1ccn(C)c1.O=C([O-])O,imidazolium,carboxylates,1.8674674878590516
teFMC,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.292256071356476
tnfbN,CCCCCCCCCC[n+]1ccn(CCC#N)c1.O=C([O-])c1cccc(S(=O)(=O)O)c1,imidazolium,carboxylates,4.2455126678141495
towIe,CCCCCC[N+]1(C)CCCCC1.CCCCCCO[PH](=O)[O-],piperidinium,organic phosphates,2.3283796034387376
trHMv,CCCCCC[n+]1ccn(C)c1.c1nc[n-]n1,imidazolium,cyclic amides,2.5809249756756194
trHRR,CCCCCCCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.127428777851599
trdSY,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,phosphonium,sulfonates,2.8536982117761744
tsUSK,COCCn1cc[n+](C)c1.CC(=O)[O-],imidazolium,carboxylates,1.691258358133111
ttTra,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.444044795918076
ttjhP,CCCCCCCCCC[N+](C)(C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.2095150145426308
uHkXy,C[N+](C)(C)CCO.CC=C(C)C(=O)[O-],ammonium,carboxylates,3.9242792860618816
uenvP,CCCC[N+]1(C)CCOCC1.N#C[N-]C#N,morpholinium,amides,2.6009728956867484
umJZt,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,pyrrolidinium,bistriflamides,1.4548448600085102
utXng,CCCC[n+]1ccn(CCCS(=O)(=O)O)c1.CC(=O)[O-],imidazolium,carboxylates,2.530199698203082
vKmUn,C[NH2+]CCO.O=C[O-],ammonium,carboxylates,1.3068537486930087
vSmIq,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])c1cccs1,phosphonium,carboxylates,3.0737183503461227
vemwj,CCCCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F,pyridinium,sulfonates,2.1072099696478683
vhgfg,CCCCCCn1cc[n+](CCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.04883008652835
vrXXz,CCOC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.6848453616444126
wBToQ,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,2.5289167002776547
wCuEx,CC[N+]1(C)CCOCC1.CC(=O)NC(CC(C)C)C(=O)[O-],morpholinium,carboxylates,3.731427587050948
wMhbZ,COCC[n+]1ccccc1.N#C[C-](C#N)C#N,pyridinium,methanides,0.8234742291703011
wTqWN,CCCCCCCC[P+](CCCC)(CCCC)CCCC.N#C[N-]C#N,phosphonium,amides,2.1903316981702914
wcgaB,CCOCC[n+]1ccn(C)c1.CC(O)C(N)C(=O)[O-],imidazolium,carboxylates,3.054229909863398
wcvJD,CCCCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])c1ccccc1,imidazolium,sulfonates,3.633468455579586
wgEvC,CCCCCC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,2.7701152947871015
wrkVu,CCCCCCCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.4313637641589874
wsGMy,CCCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.9809119377768436
wvYaX,OCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.0362295440862948
xIITO,CC[N+]1(C)CCCC1.CCO[PH](=O)[O-],pyrrolidinium,organic phosphates,2.342422680822206
xKlSO,CC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.039017321997412
xMtuh,CCOCc1n(C)cc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.8195439355418688
xUzGW,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#Cc1nc[n-]c1C#N,phosphonium,cyclic amides,2.7283537820212285
xXKjw,CCCCCCSC(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,amidium,bistriflamides,1.9294189257142929
xkCTw,CC[n+]1ccn(CCOC)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.8603380065709936
xnGYc,C=CC[N+](C)(C)CC.O=S(=O)([O-])C(F)(F)F,ammonium,sulfonates,2.196728722623287
xncNp,CCc1cccc[n+]1CC.CCOS(=O)(=O)[O-],pyridinium,sulfates,2.5118833609788744
xvZua,CC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,thiazolium,bistriflamides,1.8155777483242672
yDyJU,CC(C)CCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.9294189257142929
yILOg,OCCCCCCn1cc[nH+]c1.[Cl-],imidazolium,inorganics,2.6232492903979003
yKliF,CCCCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.326335860928751
yLpiE,CCn1cc[n+](C)c1.N#C[N-]S(=O)(=O)C(F)(F)F,imidazolium,bistriflamides,1.3053513694466237
yPIww,CC[N+]1(C)CCOCC1.CC(=O)NC(C(=O)[O-])C(C)C,morpholinium,carboxylates,3.7557986569738304
yWsSs,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,morpholinium,phosphates,2.858537197569639
