cation,anion
CC[N+](C)(CC)CCCC(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[P+](CCCC)(CCCC)CCCC,c1ccc2[n-]cnc2c1
CCCC[P+](CCCC)(CCCC)CCCC,Brc1ccc2[n-]cnc2c1
CC[P+](CC)(CC)CC,c1ccc2[n-]cnc2c1
C[n+]1cccc2ccc3cccnc3c21,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C1CC[NH2+]C1,F[B-](F)(F)F
C1CC[NH2+]C1,O=S(=O)([O-])C(F)(F)F
C1CC[NH2+]C1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C1CC[NH2+]C1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C1CC[NH2+]C1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
Cc1n(Cn2cccn2)cc[n+]1CCC(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cc1n(Cn2cccn2)cc[n+]1CCCC(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cc1n(Cn2cccn2)cc[n+]1CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cc1n(Cn2cccn2)cc[n+]1CCCC(F)(F)F,F[P-](F)(F)(F)(F)F
Cc1cc(C)n(Cn2cc[n+](C)c2C)n1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cc1cc(C)n(Cn2cc[n+](C)c2C)n1,F[P-](F)(F)(F)(F)F
CCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCn1cc(C[n+]2ccn(C)c2C)nn1,F[P-](F)(F)(F)(F)F
Cc1n(C)cc[n+]1Cc1cn(Cc2ccccc2)nn1,F[P-](F)(F)(F)(F)F
Cn1cc[n+](Cc2cn(Cc3ccccc3)nn2)c1,F[P-](F)(F)(F)(F)F
CCCCn1cc[n+](Cc2cn(Cc3ccccc3)nn2)c1,F[P-](F)(F)(F)(F)F
CCCCn1cc[n+](Cc2cn(-c3ccccc3)nn2)c1,F[P-](F)(F)(F)(F)F
Cc1cc(C)c(-n2cc[n+](Cc3cn(Cc4ccccc4)nn3)c2)c(C)c1,F[P-](F)(F)(F)(F)F
C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[NH+](CC)CC,O=[PH]([O-])O
CC[NH+](CC)CC,Cc1ccc(S(=O)(=O)[O-])cc1
CC[NH+](CC)CC,O=C([O-])C(F)(F)F
c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+](C)(C)CCN=[N+]=[N-],N#C[N-][N+](=O)[O-]
C[N+](C)(C)CCN=[N+]=[N-],N#C[N-]C#N
C[N+](C)(C)CCN=[N+]=[N-],[N-]=[N+]=[N-]
N#C[N-][N+](=O)[O-],[N-]=[N+]=NCC[NH2+]CCN=[N+]=[N-]
CC[NH+](CC)CC,[N-]=[N+]=[N-]
CC(C)[NH+](C)C,[N-]=[N+]=[N-]
C#CCn1cc[n+](C)c1,N#C[N-]C#N
CC#CC[n+]1ccn(C)c1,N#C[N-]C#N
CCC#CC[n+]1ccn(C)c1,N#C[N-]C#N
CC[n+]1ccn(C)c1,FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1
CC[n+]1ccn(C)c1,FC(F)(F)C(O[Al-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F
CCCCCC[n+]1ccn(C)c1,FC(F)(F)C(O[Al-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F
CC[n+]1cn(C)c2ccccc21,FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1
CC[n+]1cn(C)c2ccccc21,FC(F)(F)C(O[Al-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F
CC[N+]1=C(C)N(C)CC1,FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1
CC[N+]1=C(C)N(C)CC1,FC(F)(F)C(O[Al-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F
CC[N+]1=C2CCCN2CCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCC[N+]1=C2CCCN2CCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[N+]1=C2CCCN2CCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+]1=C2CCCCCN2CCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
COCCOCC[N+](C)(C)CCOCCOC,[Cl-]
CC[N+](CCOCCOC)(CCOCCOC)CCOCCOC,[Br-]
c1ccc([S+](c2ccccc2)c2ccccc2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
c1ccc([S+](c2ccccc2)c2ccccc2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
c1ccc(Oc2ccccc2[S+](c2ccccc2)c2ccccc2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
O=S(=O)(c1ccccc1)c1ccccc1[S+](c1ccccc1)c1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
O=S(=O)(c1ccccc1)c1ccccc1[S+](c1ccccc1)c1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CC[n+]1ccn(C)c1,Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CCCC[n+]1ccn(C)c1,Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CCCCCCCC[n+]1ccn(C)c1,Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CCCC[n+]1ccn(C)c1C,Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CCCC[n+]1ccn(C)c1,COc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CCCC[n+]1ccn(C)c1,CCCOc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CCCC[n+]1ccn(C)c1,CC(C)(C)Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CCCC[n+]1ccn(C)c1,Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1OCc1ccccc1
CCCC[n+]1ccn(C)c1,Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1Oc1ccccc1
CCCC[n+]1ccn(C)c1,CC1(C)C2CCC1(C)C(Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F)C2
C1CCC2=NCCC[NH+]2CC1,CC1=CC(=O)[N-]S(=O)(=O)O1
CN(C)C(=[NH2+])N(C)C,CCN(CC)C(=O)[O-]
CN(C)C(=[NH2+])N(C)C,CC(C)N(C(=O)[O-])C(C)C
CN(C)C(=[NH2+])N(C)C,CC1=CC(=O)[N-]S(=O)(=O)O1
CN(C)C(=[NH2+])N(C)C,CCCCN(C)C(=O)[O-]
CCCCCCCCCCCCCCCC[N+](C)(C)C,Cc1cc(Cl)ccc1OCC(=O)[O-]
CCCCCCCCCCCCCCCC[N+](C)(C)C,O=C([O-])COc1ccc(Cl)cc1Cl
CCCCCCCCCCCCCCCC[N+](C)(C)C,COc1c(Cl)ccc(Cl)c1C(=O)[O-]
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,Cc1cc(Cl)ccc1OCC(=O)[O-]
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,O=C([O-])COc1ccc(Cl)cc1Cl
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,COc1c(Cl)ccc(Cl)c1C(=O)[O-]
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C,Cc1cc(Cl)ccc1OCC(=O)[O-]
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C,O=C([O-])COc1ccc(Cl)cc1Cl
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C,COc1c(Cl)ccc(Cl)c1C(=O)[O-]
C=Cn1cc[n+](CC)c1,O=S(=O)(F)[N-]S(=O)(=O)F
C=CCn1cc[n+](C)c1,O=S(=O)(F)[N-]S(=O)(=O)F
C=Cn1cc[n+](CC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
NC(N)=[NH2+],O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCCCCCCC[n+]1cccnc1,F[B-](F)(F)F
C[n+]1cccnc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[n+]1cccnc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCCC[n+]1cccnc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[P+](CCCC)(CCCC)CCCC,COc1cc(C=CC(=O)[O-])ccc1O
CCCC[N+](CCCC)(CCCC)CCCC,COc1cc(C=CC(=O)[O-])ccc1O
CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])C=Cc1ccc(O)cc1
CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C=Cc1ccc(O)cc1
CCC[N+](C)(C)CC,Br[Al-](Br)(Br)Br
CCCC[N+](C)(C)CCC,Br[Al-](Br)(Br)Br
CCCC[N+](C)(CC)CC,Br[Al-](Br)(Br)Br
CCCCC[N+](CC)(CC)CC,Br[Al-](Br)(Br)Br
CCCCC[P+](CC)(CC)CC,Br[Al-](Br)(Br)Br
CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[n+]1ccccc1C,F[B-](F)(F)F
CC[n+]1ccn(C)c1,CCCCCCCCOS(=O)(=O)[O-]
CCCC[n+]1cccc(C)c1,O=S(=O)([O-])C(F)(F)F
CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
O=[N+]([O-])[O-],c1ccc2c(c1)CCC[NH2+]2
CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCC,[I-]
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[O-][Cl+3]([O-])([O-])[O-]
CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,[I-]
CCCCC[N+](CCCCC)(CCCCC)CCCCC,N#C[S-]
CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,O=[N+]([O-])[O-]
CCCC[N+](CCCC)(CCCC)CCCC,[Br-]
CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])[O-]
CCCCC[N+](CCCCC)(CCCCC)CCCCC,[Br-]
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-]
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,F[B-](F)(F)F
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,O=[N+]([O-])[O-]
CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCC,[O-][Cl+3]([O-])([O-])[O-]
CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,[O-][Cl+3]([O-])([O-])[O-]
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[Br-]
CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[I-]
CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[Br-]
CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,[Br-]
CCCC[N+](CCC(C)C)(CCC(C)C)CCC(C)C,[Br-]
CCCCC[N+](CCCCC)(CCCCC)CCCCC,O=[N+]([O-])[O-]
CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[O-][Cl+3]([O-])([O-])[O-]
C[NH+](C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCC[N+](C)(C)CCO,[Br-]
CCCC[N+](C)(C)CCO,[Br-]
CCCCCC[N+](C)(C)CCO,[Br-]
CCCC[P+](CCCC)(CCCC)CCCC,CS(=O)(=O)[O-]
CCCCCC[n+]1cccc(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1
CC[n+]1ccn(C)c1,CCOS(=O)(=O)[O-]
CC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F
CC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1
CCCCCCCC[n+]1ccn(C)c1,[Cl-]
CCCCCCCCCC(=O)OCC[N+](C)(C)COCCCCC,O=C([O-])C(F)(F)F
CCCCCCCCCCCOC[N+](C)(C)CCO,N#C[N-]C#N
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,O=[N+]([O-])[O-]
CCn1cc[n+](CC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[n+]1ccc(C)cc1,Cc1ccc(S(=O)(=O)[O-])cc1
CCCC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cc1cc(C)[nH+]c(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1
CCCC[n+]1cccc(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1
Cc1cc[n+](C)cc1,Cc1ccc(S(=O)(=O)[O-])cc1
CCCCCC[n+]1cccc2ccccc21,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[N+]1(C)CCCCC1,N#C[S-]
CCCCCC[n+]1cccc(C)c1,O=S(=O)([O-])C(F)(F)F
CCCC[N+]1(C)CCCC1,N#C[S-]
Nc1[nH]nn[n+]1N,[O-][Cl+3]([O-])([O-])[O-]
C[NH+]1C=CN(CCCc2ccccc2)C1,F[P-](F)(F)(F)(F)F
C[NH+]1C=CN(CCc2ccccc2)C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[NH+]1C=CN(CCCc2ccccc2)C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[NH+]1C=CN(CCc2ccccc2)C1,F[P-](F)(F)(F)(F)F
CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-]
Cn1nn[n+](N)c1N,O=[N+]([O-])[O-]
CCCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CN(C)C(=[NH2+])N(C)C,O=C([O-])C(F)(F)F
CN(C)C(=[NH2+])N(C)C,O=S(=O)([O-])C(F)(F)F
CN(C)C(=[NH2+])N(C)C,CC(O)C(=O)[O-]
CCCC[P+](CCCC)(CCCC)CCCC,CC(C)[C@H](N)C(=O)[O-]
CC[N+](C)(CC)CC,COS(=O)(=O)[O-]
CCCC[N+]1(CC)CCCC1,CCOS(=O)(=O)[O-]
CC[N+]1(C)CCCC1,CCOS(=O)(=O)[O-]
CC[NH2+]CC,O=S(=O)([O-])O
C[NH+](C)C,O=S(=O)([O-])O
C[NH+](C)C,O=P([O-])(O)O
[NH3+]CCO,O=C([O-])CO
CCCC[n+]1ccn(C)c1,O=S(=O)([O-])O
CCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[NH2+]C,F[B-](F)(F)F
CCCC[n+]1ccn(C)c1C,[Cl-]
CCC[N+](C)(CCC)CCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCC[NH+]1C(C)=CC(C)N1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[NH+]1C=CN(C)C1,Cl[Al-](Cl)(Cl)Cl
C[NH+](C)N,[N-]=[N+]=[N-]
CCCC[N+]1(C)CCCC1,N#C[B-](C#N)(C#N)C#N
CC[NH+]1C=CN(C)C1,N#C[C-](C#N)C#N
CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N
CCCCCCCC[N+](CC)(CC)CC,F[Sb-](F)(F)(F)(F)F
CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[n+]1ccccc1,N#C[N-]C#N
CCC[n+]1ccccc1,N#C[N-]C#N
CCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
COCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCCCCC[N+]12CCN(CC1)CC2,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+](C)(C)CCO,CC(C)(C)C(=O)[O-]
CCCCCC=CCC=CCCCCCCCCN1C=C[NH+](C)C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCC/C=C/CCCCCCCCN1C=C[NH+](C)C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCCC=CCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCc1ccc[n+](C)c1,F[P-](F)(F)(F)(F)F
CCC[N+]1(C)CCCC1,F[P-](F)(F)(F)(F)F
CC[n+]1ccn(C)c1,F[As-](F)(F)(F)(F)F
CC[NH+]1C=CN(C)C1,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCn1cc[n+](C)c1C,[Cl-]
CCCCCC[n+]1ccc2ccccc2c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[n+]1ccn(CC#N)c1,N#Cc1nc(C(F)(F)F)[n-]c1C#N
CCn1c(C)cc(C)[n+]1-c1ccccc1,CS(=O)(=O)[O-]
CCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[B-](F)(F)F
CCCn1c(C)cc(C)[n+]1-c1ccccc1,CS(=O)(=O)[O-]
Cc1cc(C)[n+](-c2ccccc2)n1C,F[B-](F)(F)F
CCCn1c(C)cc(C)[n+]1-c1ccccc1,F[B-](F)(F)F
CCn1c(C)cc(C)[n+]1-c1ccccc1,F[B-](F)(F)F
CCCCCCCCCC[N+](CC)(CC)CCCCCCCCCC,[Br-]
CCCCCCCCCCCC[N+](C)(C)C,[Br-]
CCCCCCCCCCCCCCCC[N+](C)(C)C,[Br-]
CCCC[n+]1ccc(C)cc1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCC[n+]1ccc(C)cc1,O=S(=O)([O-])C(F)(F)F
CCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F
CCCCCCCC[n+]1ccn(C)c1,N#C[N-]C#N
CCCCCCCC[n+]1cc(CC)ccc1C,[I-]
CCCC[n+]1cc(C)cc(C)c1,O=S(=O)([O-])C(F)(F)F
CCCCCCCC[n+]1cc(C)cc(C)c1,[I-]
CCCC[n+]1cccc(C)c1C,O=S(=O)([O-])C(F)(F)F
CCCC[n+]1cc(C)cc(C)c1C,O=S(=O)([O-])C(F)(F)F
CCCCCCCC[n+]1cc(C)cc(C)c1,O=S(=O)([O-])C(F)(F)F
CCCC[n+]1cc(C)cc(C)c1,N#C[N-]C#N
CCCCCCCC[n+]1cc(CC)ccc1C,N#C[N-]C#N
CCCC[n+]1cc(C)cc(C)c1,N#C[S-]
CCCCCCCC[n+]1cc(C)cc(C)c1,N#C[S-]
CCCCCCCC[n+]1cc(C)cc(C)c1C,N#C[S-]
CCCCCCCC[n+]1cc(C)cc(C)c1,F[B-](F)(F)F
CCCCCCCCCCCC[n+]1cccc(C)c1,[Cl-]
CCCCCCCC[n+]1cccc(C)c1,[Cl-]
CCCC[n+]1cccc(C)c1,[Cl-]
CCCCCCCCCC[n+]1cccc(C)c1,[Cl-]
CCCCCCCCCCCCCCCCCC[n+]1cccc(C)c1,[Cl-]
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1,[Cl-]
CCCCCCCCCCCCCC[n+]1cccc(C)c1,[Cl-]
CCCCCCOC[n+]1ccccc1,O=S(=O)([O-])NC1CCCCC1
CCCCCCCCCCCCOC[n+]1ccccc1,O=S(=O)([O-])NC1CCCCC1
CCCCCCCCCCCOC[n+]1ccccc1,O=S(=O)([O-])NC1CCCCC1
CCCCCCCOC[n+]1ccccc1,O=S(=O)([O-])NC1CCCCC1
CCCCCCCCCOC[n+]1ccccc1,O=S(=O)([O-])NC1CCCCC1
CCCCCCCCCCCC[n+]1ccccc1,O=S(=O)([O-])NC1CCCCC1
CCCCCCCCCCCCCCCC[n+]1ccccc1,O=S(=O)([O-])NC1CCCCC1
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,O=S(=O)([O-])NC1CCCCC1
CCCC[NH+]1C=CN(C)C1,O=S(=O)([O-])NC1CCCCC1
CCCC[N+](C)(CCCC)CCCC,COS(=O)(=O)[O-]
CCCC[P+](C)(CCCC)CCCC,COS(=O)(=O)[O-]
CCC[N+]1(C)CCCCC1,[Br-]
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])O
CCCCCCC[n+]1cccc(C)c1,[Cl-]
CCCCCCCCC[n+]1cccc(C)c1,[Cl-]
CCCCC[n+]1cccc(C)c1,[Cl-]
CCC[n+]1cccc(C)c1,[Cl-]
CCCCCC[n+]1cccc(C)c1,[Cl-]
C=CC[n+]1cccc(C)c1,[Cl-]
CC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+]1(C)CCCC1,F[B-](F)(F)F
CCCC[N+]1(C)CCCC1,[Br-]
CCCCCCCCCCCCc1cc[nH+]cc1,[I-]
CCCCCCCCCCCCc1cc[nH+]cc1,[Cl-]
CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1,[I-]
CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1,[Cl-]
CCCCCCCCCCCCc1cc[n+](C)cc1,[Cl-]
CCCCCCCCCc1cc[nH+]cc1,[Cl-]
CCCCCCCCCCCCc1cc[n+](C)cc1,[I-]
CCCCCCCCCCCCc1cc[n+](C)cc1,[O-][Cl+3]([O-])([O-])[O-]
C[n+]1ccn(Cc2ccc3ccccc3c2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F
CC[n+]1cccc(C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+](C)(C)CCO,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCCCCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[n+]1ccccc1,CS(=O)(=O)[O-]
CC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)F
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=C([O-])C(F)(F)F
CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F
CCC[n+]1ccn(C)c1,[I-]
c1ccc2sc[nH+]c2c1,F[B-](F)(F)F
c1ccc2sc[nH+]c2c1,Cc1ccc(S(=O)(=O)[O-])cc1
c1ccc2sc[nH+]c2c1,CS(=O)(=O)[O-]
c1ccc2sc[nH+]c2c1,O=S(=O)([O-])C(F)(F)F
CCCC[n+]1ccn(C)c1,CCCCCCCCOS(=O)(=O)[O-]
C[n+]1cn(CCN=[N+]=[N-])cn1,O=[N+]([O-])[O-]
Cn1c[n+](C)nc1N=[N+]=[N-],[I-]
C[n+]1cn(N)cn1,[I-]
Cn1c[n+](C)cn1,I[I-]I
[N-]=[N+]=NC1=NC=C[NH2+]1,[O-][Cl+3]([O-])([O-])[O-]
O=[N+]([O-])[O-],[N-]=[N+]=NC1=NC=C[NH2+]1
