Cation	Anion	Cationic family	Anionic family	T / K	p / MPa	ρ / kg/m3
cprop-(n-4,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	333,15	0,1	975,00
cprop-(n-4,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	343,15	0,1	969,00
cprop-(n-4,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	353,15	0,1	963,00
cprop-(n-4,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	363,15	0,1	957,00
cprop-(n-4,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1260,00
cprop-(n-4,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1251,00
cprop-(n-4,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1243,00
cprop-(n-4,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1235,00
cprop-(n-4,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1226,00
cprop-(n-4,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1218,00
cprop-(n-4,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1209,00
cprop-(n-4,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1201,00
cprop-(n-4,1),(n-4,1),(n-4,1)	dca	cyclopropanium	dicyanamides	293,15	0,1	983,00
cprop-(n-4,1),(n-4,1),(n-4,1)	dca	cyclopropanium	dicyanamides	303,15	0,1	977,00
cprop-(n-4,1),(n-4,1),(n-4,1)	dca	cyclopropanium	dicyanamides	313,15	0,1	970,00
cprop-(n-4,1),(n-4,1),(n-4,1)	dca	cyclopropanium	dicyanamides	323,15	0,1	964,00
cprop-(n-4,1),(n-4,1),(n-4,1)	dca	cyclopropanium	dicyanamides	333,15	0,1	958,00
cprop-(n-4,1),(n-4,1),(n-4,1)	dca	cyclopropanium	dicyanamides	343,15	0,1	952,00
cprop-(n-4,1),(n-4,1),(n-4,1)	dca	cyclopropanium	dicyanamides	353,15	0,1	947,00
cprop-(n-4,1),(n-4,1),(n-4,1)	dca	cyclopropanium	dicyanamides	363,15	0,1	941,00
cprop-(n-4,1),(n-4,1),(n-4,1)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1224,00
cprop-(n-4,1),(n-4,1),(n-4,1)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1216,00
cprop-(n-4,1),(n-4,1),(n-4,1)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1207,00
cprop-(n-4,1),(n-4,1),(n-4,1)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1199,00
cprop-(n-4,1),(n-4,1),(n-4,1)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1191,00
cprop-(n-4,1),(n-4,1),(n-4,1)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1183,00
cprop-(n-4,1),(n-4,1),(n-4,1)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1174,00
cprop-(n-4,1),(n-4,1),(n-4,1)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1166,00
cprop-(n-4,4),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1272,00
cprop-(n-4,4),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1261,00
cprop-(n-4,4),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1253,00
cprop-(n-4,4),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1244,00
cprop-(n-4,4),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1236,00
cprop-(n-4,4),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1228,00
cprop-(n-4,4),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1219,00
cprop-(n-4,4),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1210,00
cprop-(n-4,4),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	293,15	0,1	980,00
cprop-(n-4,4),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	303,15	0,1	974,00
cprop-(n-4,4),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	313,15	0,1	968,00
cprop-(n-4,4),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	323,15	0,1	962,00
cprop-(n-4,4),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	333,15	0,1	955,00
cprop-(n-4,4),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	343,15	0,1	949,00
cprop-(n-4,4),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	353,15	0,1	943,00
cprop-(n-4,4),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	363,15	0,1	937,00
cprop-(n-4,4),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1216,00
cprop-(n-4,4),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1208,00
cprop-(n-4,4),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1200,00
cprop-(n-4,4),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1191,00
cprop-(n-4,4),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1183,00
cprop-(n-4,4),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1175,00
cprop-(n-4,4),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1167,00
cprop-(n-4,4),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1159,00
cprop-(n-4,4),(n-4,4),(n-4,4)	dca	cyclopropanium	dicyanamides	293,15	0,1	944,00
cprop-(n-4,4),(n-4,4),(n-4,4)	dca	cyclopropanium	dicyanamides	303,15	0,1	938,00
cprop-(n-4,4),(n-4,4),(n-4,4)	dca	cyclopropanium	dicyanamides	313,15	0,1	932,00
cprop-(n-4,4),(n-4,4),(n-4,4)	dca	cyclopropanium	dicyanamides	323,15	0,1	926,00
cprop-(n-4,4),(n-4,4),(n-4,4)	dca	cyclopropanium	dicyanamides	333,15	0,1	920,00
cprop-(n-4,4),(n-4,4),(n-4,4)	dca	cyclopropanium	dicyanamides	343,15	0,1	914,00
cprop-(n-4,4),(n-4,4),(n-4,4)	dca	cyclopropanium	dicyanamides	353,15	0,1	908,00
cprop-(n-4,4),(n-4,4),(n-4,4)	dca	cyclopropanium	dicyanamides	363,15	0,1	902,00
cprop-(n-4,4),(n-4,4),(n-4,4)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1134,00
cprop-(n-4,4),(n-4,4),(n-4,4)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1127,00
cprop-(n-4,4),(n-4,4),(n-4,4)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1119,00
cprop-(n-4,4),(n-4,4),(n-4,4)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1111,00
cprop-(n-4,4),(n-4,4),(n-4,4)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1103,00
cprop-(n-4,4),(n-4,4),(n-4,4)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1095,00
cprop-(n-4,4),(n-4,4),(n-4,4)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1088,00
cprop-(n-4,4),(n-4,4),(n-4,4)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1080,00
cprop-(n-5,5),(n-5,5),(n-5,5)	dca	cyclopropanium	dicyanamides	293,15	0,1	927,00
cprop-(n-5,5),(n-5,5),(n-5,5)	dca	cyclopropanium	dicyanamides	303,15	0,1	921,00
cprop-(n-5,5),(n-5,5),(n-5,5)	dca	cyclopropanium	dicyanamides	313,15	0,1	915,00
cprop-(n-5,5),(n-5,5),(n-5,5)	dca	cyclopropanium	dicyanamides	323,15	0,1	909,00
cprop-(n-5,5),(n-5,5),(n-5,5)	dca	cyclopropanium	dicyanamides	333,15	0,1	903,00
cprop-(n-5,5),(n-5,5),(n-5,5)	dca	cyclopropanium	dicyanamides	343,15	0,1	897,00
cprop-(n-5,5),(n-5,5),(n-5,5)	dca	cyclopropanium	dicyanamides	353,15	0,1	891,00
cprop-(n-5,5),(n-5,5),(n-5,5)	dca	cyclopropanium	dicyanamides	363,15	0,1	885,00
cprop-(n-5,5),(n-5,5),(n-5,5)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1086,00
cprop-(n-5,5),(n-5,5),(n-5,5)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1079,00
cprop-(n-5,5),(n-5,5),(n-5,5)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1072,00
cprop-(n-5,5),(n-5,5),(n-5,5)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1064,00
cprop-(n-5,5),(n-5,5),(n-5,5)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1057,00
cprop-(n-5,5),(n-5,5),(n-5,5)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1050,00
cprop-(n-5,5),(n-5,5),(n-5,5)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1043,00
cprop-(n-5,5),(n-5,5),(n-5,5)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1036,00
cprop-(n-6,1),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1292,00
cprop-(n-6,1),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1283,00
cprop-(n-6,1),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1274,00
cprop-(n-6,1),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1266,00
cprop-(n-6,1),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1256,00
cprop-(n-6,1),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1248,00
cprop-(n-6,1),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1239,00
cprop-(n-6,1),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1231,00
cprop-(n-6,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	293,15	0,1	984,00
cprop-(n-6,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	303,15	0,1	978,00
cprop-(n-6,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	313,15	0,1	972,00
cprop-(n-6,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	323,15	0,1	966,00
cprop-(n-6,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	333,15	0,1	960,00
cprop-(n-6,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	343,15	0,1	954,00
cprop-(n-6,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	353,15	0,1	948,00
cprop-(n-6,1),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	363,15	0,1	942,00
cprop-(n-6,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1228,00
cprop-(n-6,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1220,00
cprop-(n-6,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1211,00
cprop-(n-6,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1203,00
cprop-(n-6,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1195,00
cprop-(n-6,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1187,00
cprop-(n-6,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1178,00
cprop-(n-6,1),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1170,00
cprop-(n-6,6),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1209,00
cprop-(n-6,6),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1200,00
cprop-(n-6,6),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1192,00
cprop-(n-6,6),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1184,00
cprop-(n-6,6),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1176,00
cprop-(n-6,6),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1168,00
cprop-(n-6,6),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1159,00
cprop-(n-6,6),(n-1,1),(n-1,1)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1151,00
cprop-(n-6,6),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	293,15	0,1	958,00
cprop-(n-6,6),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	303,15	0,1	952,00
cprop-(n-6,6),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	313,15	0,1	946,00
cprop-(n-6,6),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	323,15	0,1	939,00
cprop-(n-6,6),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	333,15	0,1	933,00
cprop-(n-6,6),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	343,15	0,1	927,00
cprop-(n-6,6),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	353,15	0,1	922,00
cprop-(n-6,6),(n-2,2),(n-2,2)	dca	cyclopropanium	dicyanamides	363,15	0,1	916,00
cprop-(n-6,6),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1171,00
cprop-(n-6,6),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1163,00
cprop-(n-6,6),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1155,00
cprop-(n-6,6),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1147,00
cprop-(n-6,6),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1139,00
cprop-(n-6,6),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1131,00
cprop-(n-6,6),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1123,00
cprop-(n-6,6),(n-2,2),(n-2,2)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1115,00
cprop-(n-6,6),(n-6,6),(n-6,6)	dca	cyclopropanium	dicyanamides	293,15	0,1	915,00
cprop-(n-6,6),(n-6,6),(n-6,6)	dca	cyclopropanium	dicyanamides	303,15	0,1	909,00
cprop-(n-6,6),(n-6,6),(n-6,6)	dca	cyclopropanium	dicyanamides	313,15	0,1	903,00
cprop-(n-6,6),(n-6,6),(n-6,6)	dca	cyclopropanium	dicyanamides	323,15	0,1	897,00
cprop-(n-6,6),(n-6,6),(n-6,6)	dca	cyclopropanium	dicyanamides	333,15	0,1	891,00
cprop-(n-6,6),(n-6,6),(n-6,6)	dca	cyclopropanium	dicyanamides	343,15	0,1	885,00
cprop-(n-6,6),(n-6,6),(n-6,6)	dca	cyclopropanium	dicyanamides	353,15	0,1	879,00
cprop-(n-6,6),(n-6,6),(n-6,6)	dca	cyclopropanium	dicyanamides	363,15	0,1	873,00
cprop-(n-6,6),(n-6,6),(n-6,6)	ntf2	cyclopropanium	NTf2 derivatives	293,15	0,1	1059,00
cprop-(n-6,6),(n-6,6),(n-6,6)	ntf2	cyclopropanium	NTf2 derivatives	303,15	0,1	1051,00
cprop-(n-6,6),(n-6,6),(n-6,6)	ntf2	cyclopropanium	NTf2 derivatives	313,15	0,1	1044,00
cprop-(n-6,6),(n-6,6),(n-6,6)	ntf2	cyclopropanium	NTf2 derivatives	323,15	0,1	1037,00
cprop-(n-6,6),(n-6,6),(n-6,6)	ntf2	cyclopropanium	NTf2 derivatives	333,15	0,1	1030,00
cprop-(n-6,6),(n-6,6),(n-6,6)	ntf2	cyclopropanium	NTf2 derivatives	343,15	0,1	1022,00
cprop-(n-6,6),(n-6,6),(n-6,6)	ntf2	cyclopropanium	NTf2 derivatives	353,15	0,1	1015,00
cprop-(n-6,6),(n-6,6),(n-6,6)	ntf2	cyclopropanium	NTf2 derivatives	363,15	0,1	1008,00
dabco-6	ntf2	bicyclic	NTf2 derivatives	313,15	0,1	1355,15
dabco-6	ntf2	bicyclic	NTf2 derivatives	318,15	0,1	1350,93
dabco-6	ntf2	bicyclic	NTf2 derivatives	323,15	0,1	1346,72
dabco-6	ntf2	bicyclic	NTf2 derivatives	328,15	0,1	1342,51
dabco-6	ntf2	bicyclic	NTf2 derivatives	333,15	0,1	1338,29
dabco-6	ntf2	bicyclic	NTf2 derivatives	308,20	0,1	1365,30
dabco-6	ntf2	bicyclic	NTf2 derivatives	313,20	0,1	1361,00
dabco-6	ntf2	bicyclic	NTf2 derivatives	318,20	0,1	1356,80
dabco-6	ntf2	bicyclic	NTf2 derivatives	323,20	0,1	1352,50
dabco-6	ntf2	bicyclic	NTf2 derivatives	328,20	0,1	1348,30
dabco-6	ntf2	bicyclic	NTf2 derivatives	333,20	0,1	1344,00
dabco-6	ntf2	bicyclic	NTf2 derivatives	338,20	0,1	1339,80
dabco-6	ntf2	bicyclic	NTf2 derivatives	343,20	0,1	1335,70
dabco-6	ntf2	bicyclic	NTf2 derivatives	348,20	0,1	1331,50
dabco-6	ntf2	bicyclic	NTf2 derivatives	353,20	0,1	1327,30
dabco-6	ntf2	bicyclic	NTf2 derivatives	358,20	0,1	1323,20
dabco-6	ntf2	bicyclic	NTf2 derivatives	363,20	0,1	1319,10
dbu-10	dca	bicyclic	dicyanamides	293,15	0,1	1066,40
dbu-10	dca	bicyclic	dicyanamides	298,15	0,1	1063,24
dbu-10	dca	bicyclic	dicyanamides	303,15	0,1	1060,08
dbu-10	dca	bicyclic	dicyanamides	308,15	0,1	1056,92
dbu-10	dca	bicyclic	dicyanamides	313,15	0,1	1053,72
dbu-10	dca	bicyclic	dicyanamides	318,15	0,1	1050,58
dbu-10	dca	bicyclic	dicyanamides	323,15	0,1	1047,49
dbu-10	dca	bicyclic	dicyanamides	328,15	0,1	1044,40
dbu-10	dca	bicyclic	dicyanamides	333,15	0,1	1041,31
dbu-10	dca	bicyclic	dicyanamides	338,15	0,1	1038,21
dbu-10	dca	bicyclic	dicyanamides	343,15	0,1	1035,13
dbu-10	dca	bicyclic	dicyanamides	348,15	0,1	1032,05
dbu-10	dca	bicyclic	dicyanamides	353,15	0,1	1029,00
dbu-10	dca	bicyclic	dicyanamides	358,15	0,1	1025,97
dbu-10	dca	bicyclic	dicyanamides	363,15	0,1	1022,97
dbu-10	scn	bicyclic	inorganics	293,00	0,1	1013,60
dbu-10	scn	bicyclic	inorganics	303,00	0,1	1008,20
dbu-10	scn	bicyclic	inorganics	313,00	0,1	1002,60
dbu-10	scn	bicyclic	inorganics	323,00	0,1	997,30
dbu-10	scn	bicyclic	inorganics	333,00	0,1	992,10
dbu-10	scn	bicyclic	inorganics	343,00	0,1	986,90
dbu-10	scn	bicyclic	inorganics	353,00	0,1	981,80
dbu-10	scn	bicyclic	inorganics	363,00	0,1	976,50
dbu-10	scn	bicyclic	inorganics	373,00	0,1	971,10
dbu-14	dca	bicyclic	dicyanamides	293,15	0,1	1028,69
dbu-14	dca	bicyclic	dicyanamides	298,15	0,1	1025,41
dbu-14	dca	bicyclic	dicyanamides	303,15	0,1	1022,16
dbu-14	dca	bicyclic	dicyanamides	308,15	0,1	1018,91
dbu-14	dca	bicyclic	dicyanamides	313,15	0,1	1015,67
dbu-14	dca	bicyclic	dicyanamides	318,15	0,1	1012,39
dbu-14	dca	bicyclic	dicyanamides	323,15	0,1	1009,19
dbu-14	dca	bicyclic	dicyanamides	328,15	0,1	1006,02
dbu-14	dca	bicyclic	dicyanamides	333,15	0,1	1002,87
dbu-14	dca	bicyclic	dicyanamides	338,15	0,1	999,71
dbu-14	dca	bicyclic	dicyanamides	343,15	0,1	996,56
dbu-14	dca	bicyclic	dicyanamides	348,15	0,1	993,42
dbu-14	dca	bicyclic	dicyanamides	353,15	0,1	990,31
dbu-14	dca	bicyclic	dicyanamides	358,15	0,1	987,21
dbu-14	dca	bicyclic	dicyanamides	363,15	0,1	984,16
dbu-2	dca	bicyclic	dicyanamides	293,15	0,1	1218,81
dbu-2	dca	bicyclic	dicyanamides	298,15	0,1	1215,53
dbu-2	dca	bicyclic	dicyanamides	303,15	0,1	1212,26
dbu-2	dca	bicyclic	dicyanamides	308,15	0,1	1208,90
dbu-2	dca	bicyclic	dicyanamides	313,15	0,1	1205,66
dbu-2	dca	bicyclic	dicyanamides	318,15	0,1	1202,43
dbu-2	dca	bicyclic	dicyanamides	323,15	0,1	1199,21
dbu-2	dca	bicyclic	dicyanamides	328,15	0,1	1195,97
dbu-2	dca	bicyclic	dicyanamides	333,15	0,1	1192,74
dbu-2	dca	bicyclic	dicyanamides	338,15	0,1	1189,52
dbu-2	dca	bicyclic	dicyanamides	343,15	0,1	1186,31
dbu-2	dca	bicyclic	dicyanamides	348,15	0,1	1183,12
dbu-2	dca	bicyclic	dicyanamides	353,15	0,1	1179,95
dbu-2	dca	bicyclic	dicyanamides	358,15	0,1	1176,79
dbu-2	dca	bicyclic	dicyanamides	363,15	0,1	1173,65
dbu-4	dca	bicyclic	dicyanamides	293,15	0,1	1142,14
dbu-4	dca	bicyclic	dicyanamides	298,15	0,1	1138,98
dbu-4	dca	bicyclic	dicyanamides	303,15	0,1	1135,81
dbu-4	dca	bicyclic	dicyanamides	308,15	0,1	1132,60
dbu-4	dca	bicyclic	dicyanamides	313,15	0,1	1129,49
dbu-4	dca	bicyclic	dicyanamides	318,15	0,1	1126,37
dbu-4	dca	bicyclic	dicyanamides	323,15	0,1	1123,25
dbu-4	dca	bicyclic	dicyanamides	328,15	0,1	1120,14
dbu-4	dca	bicyclic	dicyanamides	333,15	0,1	1117,02
dbu-4	dca	bicyclic	dicyanamides	338,15	0,1	1113,92
dbu-4	dca	bicyclic	dicyanamides	343,15	0,1	1110,83
dbu-4	dca	bicyclic	dicyanamides	348,15	0,1	1107,76
dbu-4	dca	bicyclic	dicyanamides	353,15	0,1	1104,70
dbu-4	dca	bicyclic	dicyanamides	358,15	0,1	1101,66
dbu-4	dca	bicyclic	dicyanamides	363,15	0,1	1098,62
dbu-4	imidazolide	bicyclic	heterocyclic amines	293,15	0,1	1014,02
dbu-4	imidazolide	bicyclic	heterocyclic amines	298,15	0,1	1010,23
dbu-4	imidazolide	bicyclic	heterocyclic amines	303,15	0,1	1006,45
dbu-4	imidazolide	bicyclic	heterocyclic amines	308,15	0,1	1002,69
dbu-4	imidazolide	bicyclic	heterocyclic amines	313,15	0,1	998,93
dbu-6	dca	bicyclic	dicyanamides	293,15	0,1	1126,71
dbu-6	dca	bicyclic	dicyanamides	298,15	0,1	1123,57
dbu-6	dca	bicyclic	dicyanamides	303,15	0,1	1120,42
dbu-6	dca	bicyclic	dicyanamides	308,15	0,1	1117,28
dbu-6	dca	bicyclic	dicyanamides	313,15	0,1	1114,07
dbu-6	dca	bicyclic	dicyanamides	318,15	0,1	1110,97
dbu-6	dca	bicyclic	dicyanamides	323,15	0,1	1107,89
dbu-6	dca	bicyclic	dicyanamides	328,15	0,1	1104,82
dbu-6	dca	bicyclic	dicyanamides	333,15	0,1	1101,73
dbu-6	dca	bicyclic	dicyanamides	338,15	0,1	1098,65
dbu-6	dca	bicyclic	dicyanamides	343,15	0,1	1095,58
dbu-6	dca	bicyclic	dicyanamides	348,15	0,1	1092,52
dbu-6	dca	bicyclic	dicyanamides	353,15	0,1	1089,47
dbu-6	dca	bicyclic	dicyanamides	358,15	0,1	1086,42
dbu-6	dca	bicyclic	dicyanamides	363,15	0,1	1083,39
dbu-6	scn	bicyclic	inorganics	293,00	0,1	1061,80
dbu-6	scn	bicyclic	inorganics	303,00	0,1	1056,40
dbu-6	scn	bicyclic	inorganics	313,00	0,1	1050,90
dbu-6	scn	bicyclic	inorganics	323,00	0,1	1045,10
dbu-6	scn	bicyclic	inorganics	333,00	0,1	1039,50
dbu-6	scn	bicyclic	inorganics	343,00	0,1	1033,80
dbu-6	scn	bicyclic	inorganics	353,00	0,1	1028,40
dbu-6	scn	bicyclic	inorganics	363,00	0,1	1022,90
dbu-6	scn	bicyclic	inorganics	373,00	0,1	1017,40
dbu-8	dca	bicyclic	dicyanamides	293,15	0,1	1090,77
dbu-8	dca	bicyclic	dicyanamides	298,15	0,1	1087,59
dbu-8	dca	bicyclic	dicyanamides	303,15	0,1	1084,36
dbu-8	dca	bicyclic	dicyanamides	308,15	0,1	1081,19
dbu-8	dca	bicyclic	dicyanamides	313,15	0,1	1078,05
dbu-8	dca	bicyclic	dicyanamides	318,15	0,1	1074,92
dbu-8	dca	bicyclic	dicyanamides	323,15	0,1	1071,79
dbu-8	dca	bicyclic	dicyanamides	328,15	0,1	1068,65
dbu-8	dca	bicyclic	dicyanamides	333,15	0,1	1065,53
dbu-8	dca	bicyclic	dicyanamides	338,15	0,1	1062,41
dbu-8	dca	bicyclic	dicyanamides	343,15	0,1	1059,31
dbu-8	dca	bicyclic	dicyanamides	348,15	0,1	1056,22
dbu-8	dca	bicyclic	dicyanamides	353,15	0,1	1053,16
dbu-8	dca	bicyclic	dicyanamides	358,15	0,1	1050,11
dbu-8	dca	bicyclic	dicyanamides	363,15	0,1	1047,07
dbu-8	scn	bicyclic	inorganics	293,00	0,1	1028,80
dbu-8	scn	bicyclic	inorganics	303,00	0,1	1023,00
dbu-8	scn	bicyclic	inorganics	313,00	0,1	1017,20
dbu-8	scn	bicyclic	inorganics	323,00	0,1	1011,60
dbu-8	scn	bicyclic	inorganics	333,00	0,1	1005,30
dbu-8	scn	bicyclic	inorganics	343,00	0,1	1000,50
dbu-8	scn	bicyclic	inorganics	353,00	0,1	995,30
dbu-8	scn	bicyclic	inorganics	363,00	0,1	989,70
dbu-8	scn	bicyclic	inorganics	373,00	0,1	984,30
dbu	ac	bicyclic	carboxylates	293,15	0,1	1076,00
dbu	ac	bicyclic	carboxylates	303,15	0,1	1069,10
dbu	ac	bicyclic	carboxylates	313,15	0,1	1062,30
dbu	ac	bicyclic	carboxylates	323,15	0,1	1055,60
dbu	ac	bicyclic	carboxylates	333,15	0,1	1048,70
dbu	ac	bicyclic	carboxylates	343,15	0,1	1041,80
dbu	ac	bicyclic	carboxylates	353,15	0,1	1034,90
